nivel,codigo,nombre,parent
clase,111316,Otros productos de animales,1113
clase,111416,Desechos no metálicos y chatarra,1114
clase,111417,Desperdicios o restos de alimentos y tabaco,1114
clase,111515,Fibras,1115
clase,111516,Hebras,1115
clase,111517,Hilos,1115
clase,111615,Tejidos de seda,1116
clase,111616,Tejidos de lana,1116
clase,111617,Tejidos de algodón,1116
clase,111618,Tejidos sintéticos,1116
clase,111620,Tejidos de materiales vegetales no de algodón,1116
clase,111621,Tejidos o telas especiales,1116
clase,111622,Telas no tejidas,1116
clase,111623,Cueros,1116
clase,111624,Guata,1116
clase,111715,Aceros básicos,1117
clase,111716,Aleaciones de acero inoxidable,1117
clase,111717,Aceros rápidos,1117
clase,111718,Superaleaciones de níquel,1117
clase,111719,Superaleaciones de titanio,1117
clase,111720,Aleaciones de aluminio,1117
clase,111721,Superaleaciones de cobalto,1117
clase,111722,Aleaciones con base de magnesio,1117
clase,111723,Aleaciones con base de manganeso,1117
clase,111815,Óxidos metálicos no férreos,1118
clase,111915,Cuerpos sólidos de metal,1119
clase,111916,Chatarra,1119
clase,111917,Virutas,1119
clase,111918,Subproductos del metal,1119
clase,121315,Explosivos,1213
clase,121316,Pirotecnia,1213
clase,121317,Encendedores,1213
clase,121318,Propulsores,1213
clase,121415,Metales de tierra,1214
clase,121416,Metales de tierra rara,1214
clase,121417,Metales de transición,1214
clase,121418,Metales álcalis,1214
clase,121419,No-metales y gases elementales y puros,1214
clase,121420,Gases nobles,1214
clase,121421,Gases naturales y gases mixtos,1214
clase,121422,Isótopos,1214
clase,121615,Indicadores y reactivos,1216
clase,121616,Catalizadores,1216
clase,121617,Amortiguadores,1216
clase,121618,Coloides,1216
clase,121619,Surfactantes,1216
clase,121620,Plastificantes,1216
clase,121621,Retardadores de llama,1216
clase,121622,Anti-oxidantes,1216
clase,121623,Agentes de curación,1216
clase,121624,Rompedores de polímero,1216
clase,121625,Rompedores de emulsión,1216
clase,121626,Estabilizadores de arcilla,1216
clase,121627,Aditivos de pérdida de fluido,1216
clase,121628,Reductores de fricción,1216
clase,121629,Agentes de control de parafina asfaltenos,1216
clase,121630,Mezclas para quitar barro,1216
clase,121631,Anti lodo (sludger),1216
clase,121632,Agentes de migración anti gas,1216
clase,121633,Agentes de expansión,1216
clase,121634,Extensores,1216
clase,121635,Sellador de pozo petrolífero,1216
clase,121636,Inhibidores de corrosión,1216
clase,121637,Reguladores de hidrato de gas,1216
clase,121638,Limpiadores químicos,1216
clase,121639,Reguladores de sarro,1216
clase,121640,Bactericidas,1216
clase,121641,In situ,1216
clase,121642,Retardadores,1216
clase,121643,Controladores de hierro,1216
clase,121644,No emulsificadoras,1216
clase,121645,Aditivos de alimentos y fármacos,1216
clase,121646,"Modificadores de papel, plástico y tela",1216
clase,121647,Antisépticos industriales,1216
clase,121648,Agentes reductores de agua,1216
clase,121649,Agentes de impermeabilización,1216
clase,121650,Agentes anti encogimiento,1216
clase,121651,Químicos para mejorar la recuperación de petróleo,1216
clase,121715,Tintes,1217
clase,121716,Pigmentos,1217
clase,121717,Compuestos de colores y dispersiones,1217
clase,121815,Ceras,1218
clase,121816,Aceites,1218
clase,121915,Solventes hidrocarbonatos,1219
clase,121916,Solventes oxigenados,1219
clase,123520,Compuestos aromáticos y alifáticos,1235
clase,123521,Derivados orgánicos y compuestos sustituidos,1235
clase,123522,Productos bioquímicos,1235
clase,123523,Compuestos inorgánicos,1235
clase,123524,Mezclas,1235
clase,123525,Fijadores,1235
clase,131015,Caucho natural,1310
clase,131016,Caucho procesado y sintético,1310
clase,131017,Elastómeros,1310
clase,131019,Plásticos termoformados,1310
clase,131020,Plásticos termoplásticos,1310
clase,131110,Resinas,1311
clase,131111,Colofonia,1311
clase,131112,Películas,1311
clase,131113,Espumas,1311
clase,141015,Materias primas,1410
clase,141115,Papel de imprenta y papel de escribir,1411
clase,141116,Papel fantasía,1411
clase,141117,Productos de papel para uso personal,1411
clase,141118,Papeles de uso comercial,1411
clase,141215,Cartón y papel para embalaje,1412
clase,141216,Papel de seda,1412
clase,141217,Papeles laminados,1412
clase,141218,Papeles recubiertos,1412
clase,141219,Papel prensa y de offset,1412
clase,141221,Papeles de base sin recubrir,1412
clase,141222,Papeles especializados de uso industrial,1412
clase,151015,Petróleo y Destilados,1510
clase,151016,Combustibles sólidos o gelificados,1510
clase,151017,Gasoil,1510
clase,151018,Combustibles o bio - combustibles líquidos basados en plantas,1510
clase,151115,Combustibles gaseosos,1511
clase,151117,Aditivos para carburante,1511
clase,151215,Preparados lubricantes,1512
clase,151218,Anticorrosivos,1512
clase,151219,Grasas,1512
clase,151315,Combustible nuclear,1513
clase,151316,Instalación de combustible de fisión,1513
clase,201015,Equipo de corte,2010
clase,201016,Cribas y equipos de alimentación,2010
clase,201017,"Trituradoras, quebrantadoras y amoladores",2010
clase,201018,Sistemas mecanizados de soporte en tierra,2010
clase,201019,Sistemas secundarios de ruptura de roca,2010
clase,201020,Sistemas de exploración y desarrollo,2010
clase,201021,Barrenas de rocas,2010
clase,201022,Maquinaria de cargue de explosivos,2010
clase,201023,Vehículos de servicio de minería subterránea,2010
clase,201115,Equipo de exploración y perforación,2011
clase,201116,Maquinaria de perforación y explotación,2011
clase,201117,Accesorios de perforación y explotación,2011
clase,201210,Equipo acidificante,2012
clase,201211,Equipo para cementar,2012
clase,201212,Equipo de fracturar,2012
clase,201213,Equipo de control de arena,2012
clase,201214,Herramientas y equipo de terminación,2012
clase,201215,Herramientas convencionales de perforación,2012
clase,201216,Brocas de barrena,2012
clase,201217,Herramientas de pesca,2012
clase,201218,Equipo de perforación direccional,2012
clase,201219,Equipo de medir y registro del pozo,2012
clase,201220,Equipo de prueba y Accesorios,2012
clase,201221,Equipo de Perforación,2012
clase,201222,Equipo de prueba del pozo,2012
clase,201223,Equipo de Slickline - Cable de Recuperación,2012
clase,201224,Equipo de sistemas de producción,2012
clase,201225,Equipo para tubería flexible,2012
clase,201226,Equipo sísmico,2012
clase,201227,Mercancía tubular para campo petrolero,2012
clase,201228,Equipo y plataformas de reacondicionamiento y perforación,2012
clase,201229,Equipo de registrar datos de superficie,2012
clase,201230,Equipo multilateral,2012
clase,201231,Herramienta para salida de revestimientos,2012
clase,201232,Equipo de expansión en profundidad,2012
clase,201233,Herramientas para revestimientos mientras se perfora,2012
clase,201310,Lodo de perforar y materiales,2013
clase,201311,Apuntalantes de fracturamiento de pozo,2013
clase,201312,Fluidos de completar,2013
clase,201313,Cemento de pozo petrolero,2013
clase,201410,Equipo de cabeza de pozo,2014
clase,201411,Sistemas de inyección químicos,2014
clase,201412,Equipo de desarenar,2014
clase,201413,Anclas y bombas de chorro de barrenas hacia abajo,2014
clase,201414,Accesorios de producción de barrenas hacia abajo,2014
clase,201415,Bombas de barrenas hacia abajo,2014
clase,201416,Bombas de exportación,2014
clase,201417,Plataformas de almacenaje y producción a poca distancia de la costa,2014
clase,201418,Contadores para medir el flujo de producción del pozo,2014
clase,201419,Equipo de tratamiento de gas,2014
clase,201420,Regeneradores de glicol,2014
clase,201421,Tratadores de calentadores,2014
clase,201422,Calentadores de línea,2014
clase,201423,Deslizaderos de inyección de producción,2014
clase,201424,Equipo para el lecho del océano,2014
clase,201425,Equipo para tratar agua producida,2014
clase,201426,Instrumentación del sistema de control de producción,2014
clase,201427,Unidades de bombear,2014
clase,201428,Separadores de producción,2014
clase,201429,Tanques y recipientes almacenadores,2014
clase,201430,Vástagos de succión,2014
clase,201433,Equipo para servicio de oleoductos,2014
clase,211015,Maquinaria agrícola para preparación del suelo,2110
clase,211016,Maquinaria agrícola para siembra y plantado,2110
clase,211017,Maquinaria agrícola para cosechar,2110
clase,211018,Aparatos dispersores o aspersores para agricultura,2110
clase,211019,Equipo para aves de corral y ganado,2110
clase,211020,"Maquinaria agrícola para limpieza, selección o clasificación",2110
clase,211021,Maquinaria y equipo para transformación agrícola,2110
clase,211022,Maquinaria y equipo para silvicultura,2110
clase,211023,Equipo para invernadero,2110
clase,211024,Equipo para insectos,2110
clase,211115,Equipo de pesca comercial,2111
clase,211116,Equipo para acuicultura,2111
clase,221015,Maquinaria para trabajo de desmonte,2210
clase,221016,Equipo de pavimentación,2210
clase,221017,Componentes de equipo pesado,2210
clase,221018,Grúas de elevación,2210
clase,221019,Maquinaria y accesorios de construcción de edificios,2210
clase,221020,Equipo y maquinaria de demolición de edificios,2210
clase,231015,"Maquinaria para trabajar madera, piedra, cerámica y similares",2310
clase,231115,Maquinaria y equipo para destilado y transformación de petróleo,2311
clase,231116,Maquinaria de hidrotratamiento,2311
clase,231215,Maquinaria y accesorios para transformados textiles,2312
clase,231216,"Maquinaria, equipo y accesorios para trabajo textil",2312
clase,231315,"Equipo y suministros de trituración, lijado y pulido",2313
clase,231316,Equipo y accesorios de facetaje,2313
clase,231317,Equipo del cabbing,2313
clase,231416,Maquinaria y accesorios para el preparado del cuero,2314
clase,231417,Maquinaria y accesorios para trabajar y reparar cuero,2314
clase,231515,"Maquinaria, equipo y suministros para la elaboración de caucho y plástico",2315
clase,231516,"Maquinaria, equipo y suministros para la industria del cemento, cerámica y vidrio",2315
clase,231517,"Maquinaria, equipo y suministros de la industria óptica",2315
clase,231518,"Maquinaria, equipo y suministros de la industria farmacéutica",2315
clase,231519,"Maquinaria, equipo y suministros para la elaboración y el procesamiento de papel",2315
clase,231520,Manejo del Web y maquinaria de control y equipo y suministros,2315
clase,231521,Maquinaria y equipo de separación,2315
clase,231522,Mesa y estantes para fabricación,2315
clase,231529,Maquinaria empacadora,2315
clase,231530,"Dispositivos y sistemas de guía, posicionamiento y sujeción",2315
clase,231531,Componentes y accesorios de maquinaria industrial,2315
clase,231532,Robótica,2315
clase,231534,Ensambladoras,2315
clase,231535,Sistemas de pintura,2315
clase,231536,Máquinas para el marcado de partes,2315
clase,231537,Equipo de aseguramiento o torque de precisión,2315
clase,231538,Sistemas de revestimiento,2315
clase,231615,Máquinas y equipo de fundición,2316
clase,231616,Suministros de fundición,2316
clase,231617,Troqueles y herramientas de fundición,2316
clase,231815,Maquinaria para la elaboración de alimentos,2318
clase,231816,Maquinaria para corte de alimentos,2318
clase,231817,Maquinaria para cocinar o ahumar alimentos,2318
clase,231818,Maquinaria industrial para elaboración de bebidas,2318
clase,231910,Mezcladores por tandas,2319
clase,231911,Mezcladores continuos,2319
clase,231912,Piezas de mezcladora y accesorios,2319
clase,232010,Sistemas de contacto líquido gas,2320
clase,232011,Absorción e intercambio de iones,2320
clase,232012,Equipo de secado industrial,2320
clase,232110,Maquinaria de ensamblaje electrónico y equipo de soporte,2321
clase,232111,Maquinaria de procesamiento y fabricación electrónica,2321
clase,232210,Equipo y maquinaria del departamento de recepción,2322
clase,232211,Equipo y maquinaria del departamento de matanza y desplumamiento,2322
clase,232212,Equipo y maquinaria del departamento de eviscerado,2322
clase,232310,Descortezadoras y accesorios,2323
clase,232311,Sierras de cinta y accesorios,2323
clase,232312,Sierras circulares y accesorios,2323
clase,232313,Canteadoras,2323
clase,232314,Sierras de recorte y accesorios,2323
clase,232315,Clasificadoras de maderos y accesorios,2323
clase,232316,Apiladoras de maderos y accesorios,2323
clase,232317,Secaderos de madera y equipo y accesorios,2323
clase,232318,Troceadoras de madera y accesorios,2323
clase,232319,Cepilladoras y accesorios,2323
clase,232320,Terminadoras de madera y accesorios,2323
clase,232321,Sierras retestadoras y accesorios,2323
clase,232322,Empalmadoras por entalladura múltiple y accesorios,2323
clase,232414,Máquinas rectificadoras de metales,2324
clase,232415,Máquinas cortadoras de metales,2324
clase,232416,Herramientas cortadoras de metales,2324
clase,232417,Máquinas rebabadoras de metales,2324
clase,232418,Máquinas taladradoras de metales,2324
clase,232419,Máquinas perforadoras de metales,2324
clase,232421,Accesorios para máquinas de cortar metales,2324
clase,232422,Máquinas para fabricación de engranajes,2324
clase,232423,Tornos y centros de torneado,2324
clase,232424,Centros de maquinado,2324
clase,232425,Máquinas para el fresado de metales,2324
clase,232426,Maquinas para el cortado de metales especializados o diversos,2324
clase,232427,Maquinaria para molinos de tubos,2324
clase,232515,Maquinaria para tubulares doblados,2325
clase,232516,Máquinas para enrollado de metales,2325
clase,232517,Máquinas de forjado,2325
clase,232518,Troqueles y herramientas para el formado de metales,2325
clase,232519,Maquinaria y equipo para la fabricación de contenedores de metal,2325
clase,232615,Máquinas para prototipos rápidos,2326
clase,232714,Máquinas soldadoras,2327
clase,232715,Maquinaria de soldadura fuerte,2327
clase,232716,Maquinaria de soldadura débil,2327
clase,232717,"Accesorios para soldar, soldadura fuerte y soldadura débil",2327
clase,232718,"Suministros para soldar, soldadura fuerte y soldadura débil",2327
clase,232815,Máquinas para recubrir o platear,2328
clase,232816,Máquinas para tratamiento de calor,2328
clase,232817,Máquinas para tratamiento mecánico de superficie,2328
clase,232818,Accesorios y herramientas para el tratamiento de metal,2328
clase,232819,Maquinaria y suministros para la limpieza del metal,2328
clase,232915,Herramientas de perforación industrial,2329
clase,232916,Herramientas de molienda industrial,2329
clase,232917,Herramientas de escariado industrial,2329
clase,232918,Herramientas de roscado industrial,2329
clase,232919,Herramientas de barrenado industrial,2329
clase,233015,"Maquinaria, equipos y accesorios para el trabajo de alambre",2330
clase,241015,Camiones industriales,2410
clase,241016,Equipo de izaje y accesorios,2410
clase,241017,Transportadores y accesorios,2410
clase,241018,Equipo para muelles,2410
clase,241019,Equipo para manejo de canecas,2410
clase,241020,Disposición en estantes y almacenamiento,2410
clase,241021,Equipo y suministros para almacenaje,2410
clase,241022,Herramientas para envasado,2410
clase,241023,Vehículos guiados automáticos AGV,2410
clase,241115,Bolsas,2411
clase,241118,Tanques y cilindros y sus accesorios,2411
clase,241120,Arcones y cestas,2411
clase,241121,"Toneles, cubas y bidones",2411
clase,241122,Latas y cubos,2411
clase,241124,"Cofres, armarios y baúles de almacenaje",2411
clase,241125,Cartón ondulado y otros materiales para distribución,2411
clase,241126,contenedores para líquidos,2411
clase,241127,Estibas,2411
clase,241128,Contenedores de carga,2411
clase,241129,Embalajes,2411
clase,241130,Lámina termo - retráctil,2411
clase,241215,"Cajas, bolsas y sacos para empaquetado",2412
clase,241218,Latas para envasado,2412
clase,241220,Botellas,2412
clase,241315,Refrigeradores industriales,2413
clase,241316,Congeladores industriales,2413
clase,241319,Máquinas de hacer el hielo,2413
clase,241415,Suministros para seguridad y protección,2414
clase,241416,Suministros de acolchados,2414
clase,241417,Tubos y núcleos de embalaje y etiquetas y accesorios,2414
clase,251015,Vehículos de pasajeros,2510
clase,251016,Vehículos de transporte de productos y materiales,2510
clase,251017,Vehículos de protección y salvamento,2510
clase,251018,Bicicletas de motor,2510
clase,251019,Vehículos especializados o de recreo,2510
clase,251020,Vehículos de guerra,2510
clase,251021,Camiones tractores,2510
clase,251115,Embarcaciones marítimas comerciales,2511
clase,251116,Embarcaciones de seguridad y salvamento,2511
clase,251117,Embarcaciones militares,2511
clase,251118,Embarcaciones de recreo,2511
clase,251119,Sistemas y premontajes de embarcaciones marítimas,2511
clase,251215,Locomotoras y vagonetas eléctricas,2512
clase,251216,Vagones de ferrocarril y tranvía,2512
clase,251217,Equipo y sistemas de apoyo ferroviario,2512
clase,251315,Aeronave de alas fijas motorizada,2513
clase,251316,Aeronave de alas giratorias civil y comercial,2513
clase,251317,Aeronave de ala fija militar,2513
clase,251318,Avión especial,2513
clase,251319,Avión militar de ala giratoria,2513
clase,251320,Avión de recreo,2513
clase,251515,Naves espaciales,2515
clase,251517,Satélites,2515
clase,251615,Vehículos a pedal,2516
clase,251715,Limpiaparabrisas,2517
clase,251716,Sistemas de descarchado y antiniebla,2517
clase,251717,Sistemas de frenado y componentes,2517
clase,251719,Ruedas y acabados,2517
clase,251720,Componentes de sistema de suspensión,2517
clase,251721,Componentes y sistemas de seguridad de vehículo,2517
clase,251722,Puertas para vehículos,2517
clase,251723,Ventanas y parabrisas para vehículos,2517
clase,251724,Depósitos y sistemas de combustible,2517
clase,251725,Neumáticos y cámaras de neumáticos,2517
clase,251726,Acabados y revestimientos exterior para vehículos,2517
clase,251727,Sistemas de control medioambiental,2517
clase,251728,Sistemas y componentes hidráulicos,2517
clase,251729,Iluminación exterior para vehículos,2517
clase,251730,Iluminación interior para vehículos,2517
clase,251731,Sistemas y componentes de localización y navegación,2517
clase,251733,Sistemas de control principal,2517
clase,251737,Controles de emisión y de escape,2517
clase,251738,Sistemas de tren de transmisión,2517
clase,251739,Componentes eléctricos,2517
clase,251740,Sistema de refrigerar de motor,2517
clase,251741,Sistemas de tejado,2517
clase,251742,Sistema de dirección,2517
clase,251744,Sistemas del interior de vehículos,2517
clase,251746,Sistemas de asientos del vehículo,2517
clase,251747,Componentes de ciclo no motorizado o accesorios,2517
clase,251748,Componentes y sistemas de vehículos especializados,2517
clase,251749,Aisladores y amortiguadores de vibración de vehículos,2517
clase,251750,Sistemas de cargado eléctrico de vehículos,2517
clase,251816,Chasis automotriz,2518
clase,251817,Remolques para productos y materiales,2518
clase,251915,Sistemas y equipo de apoyo para transporte aéreo,2519
clase,251916,Sistemas y equipo de apoyo para transporte espacial,2519
clase,251917,Equipo para el mantenimiento de vehículo,2519
clase,251918,Equipo de medición y prueba de vehículos,2519
clase,252015,Fuselaje y componentes de avión,2520
clase,252016,Sistemas de situación y navegación aeroespacial y componentes,2520
clase,252017,Sistemas relacionados con las comunicaciones de vuelo,2520
clase,252018,Sistemas de control principal del avión,2520
clase,252019,Sistemas de urgencia del avión,2520
clase,252020,Sistemas de energía de avión,2520
clase,252021,Instrumentación de vuelo,2520
clase,252022,Sistemas del aterrizaje y de frenos del avión,2520
clase,252023,Controles de pasajeros de avión,2520
clase,252024,Sistemas y depósitos de combustible del avión,2520
clase,252025,Equipo de avión,2520
clase,252026,Sistemas y componentes del control ambiental del avión,2520
clase,252027,Acumuladores del avión,2520
clase,261011,Motores eléctricos de corriente alterna AC,2610
clase,261012,Motores eléctricos de corriente directa DC,2610
clase,261013,Motores no eléctricos,2610
clase,261014,Componentes de motores o generadores,2610
clase,261015,Motores,2610
clase,261017,Accesorios y componentes de motor,2610
clase,261019,Componentes de motor de combustión interna,2610
clase,261115,Transmisión de energía cinética,2611
clase,261116,Generadores de potencia,2611
clase,261117,"Baterías, pilas y accesorios",2611
clase,261118,Componentes de la transmisión,2611
clase,261119,Embragues,2611
clase,261120,Piezas y accesorios de embragues,2611
clase,261121,Sistemas de frenado industriales,2611
clase,261215,Alambre eléctrico,2612
clase,261216,Cables eléctricos y accesorios,2612
clase,261217,Cableado preformado,2612
clase,261218,Cable automotriz,2612
clase,261315,Centrales eléctricas,2613
clase,261316,Equipo de cribado o estructuras de tubo de escape,2613
clase,261317,Equipo de detección o vigilancia de producción de energía,2613
clase,261318,Equipo de control de producción de energía,2613
clase,261416,Equipo para ensamblaje subcrítico,2614
clase,261417,Equipo para dosimetría,2614
clase,261418,Aparatos para celda caliente,2614
clase,261419,Instrumentos nucleónicos industriales,2614
clase,261420,Equipo de irradiación,2614
clase,261421,Equipos para reactores nucleares,2614
clase,261422,Equipo para combustible nuclear,2614
clase,261423,Equipos protectores contra la radiación,2614
clase,261424,Equipo para residuos radiactivos,2614
clase,271115,Herramientas de corte y engarzado y punzones,2711
clase,271116,Herramientas de perfilar,2711
clase,271117,Llaves inglesas y guías,2711
clase,271118,Herramientas de medida y bocetaje,2711
clase,271119,Herramientas gruesas y de acabado,2711
clase,271120,"Herramientas manuales de jardinería, agricultura y forestación",2711
clase,271121,Herramientas de sujeción y fijación,2711
clase,271122,Herramientas de albañilería y concreto,2711
clase,271123,Herramientas de marcar,2711
clase,271124,Herramientas de inserción y ajuste,2711
clase,271125,Herramientas para apalancar y curvar,2711
clase,271126,Herramientas para precintar,2711
clase,271127,Herramientas mecánicas,2711
clase,271128,Conexiones de herramientas y accesorios,2711
clase,271129,Herramientas dispensadoras,2711
clase,271130,Cepillos,2711
clase,271131,Herramientas de arrastre,2711
clase,271132,Juegos de herramientas,2711
clase,271133,Herramientas manuales de precisión,2711
clase,271215,Prensas hidráulicas,2712
clase,271216,Pistones y cilindros hidráulicos,2712
clase,271217,Accesorios de tubería y manga hidráulica,2712
clase,271218,Herramientas hidráulicas,2712
clase,271315,Herramientas neumáticas,2713
clase,271316,Accesorios de aire y conectores,2713
clase,271317,Cilindros neumáticos y componentes,2713
clase,271410,Herramientas de carrocería,2714
clase,271411,Herramientas de suspensión,2714
clase,301015,Ángulos,3010
clase,301017,Vigas,3010
clase,301018,Conductos,3010
clase,301020,Hoja,3010
clase,301022,Plancha,3010
clase,301023,Perfiles,3010
clase,301024,Varillas,3010
clase,301028,Pilotaje,3010
clase,301029,Pilares,3010
clase,301031,Rieles,3010
clase,301032,Enrejado,3010
clase,301035,Alma de panal,3010
clase,301036,Productos estructurales,3010
clase,301037,Trenza,3010
clase,301038,Fibras y filamentos mecánicos,3010
clase,301039,Ejes,3010
clase,301115,Concreto y morteros,3011
clase,301116,Cemento y cal,3011
clase,301117,Yesos,3011
clase,301118,Agregados,3011
clase,301119,Elementos para reforzar concreto,3011
clase,301215,Derivados bituminosos,3012
clase,301216,Asfaltos,3012
clase,301217,Materiales de construcción de caminos y carrileras,3012
clase,301218,Materiales de arquitectura paisajística,3012
clase,301219,Materiales para estabilización y refuerzo de suelos,3012
clase,301315,Bloques,3013
clase,301316,Ladrillos,3013
clase,301317,Azulejos y baldosas,3013
clase,301415,Aislamiento térmico,3014
clase,301416,Aislamiento especial,3014
clase,301417,Capas de sellamiento de aislamiento,3014
clase,301515,Material para tejados y techos,3015
clase,301516,Accesorios para tejados,3015
clase,301517,Canalones de tejado y accesorios,3015
clase,301518,Materiales para revestimiento de paredes y exterior,3015
clase,301519,Materiales y productos para acabados,3015
clase,301520,Cercado,3015
clase,301521,Superficie,3015
clase,301615,Materiales para acabados de paredes,3016
clase,301616,Materiales para techos,3016
clase,301617,Suelos,3016
clase,301618,Ebanistería,3016
clase,301619,Moldeado y carpintería mecánica,3016
clase,301620,Molduras y carpintería,3016
clase,301621,Laminados interiores,3016
clase,301622,Mostradores,3016
clase,301623,Accesorios para gabinetes,3016
clase,301624,Muros divisorios,3016
clase,301715,Puertas,3017
clase,301716,Ventanas,3017
clase,301717,Productos de cristal,3017
clase,301718,Claraboyas,3017
clase,301719,Marcos de ventanas,3017
clase,301720,Puertas,3017
clase,301721,Puertas para garaje y operadores,3017
clase,301815,Porcelana sanitaria,3018
clase,301816,Instalaciones residenciales no sanitarias,3018
clase,301817,Grifos,3018
clase,301818,"Cabezas, chorros y partes y accesorios de grifos y duchas",3018
clase,301915,Escaleras y andamios,3019
clase,301916,Escaleras y accesorios de andamiaje,3019
clase,301917,Cobertizos y remolques de construcción,3019
clase,301918,Equipos y materiales para construcciones temporales y apoyo al mantenimiento,3019
clase,302415,Componentes de consolidación de estructuras portátiles,3024
clase,302416,"Componentes estructurales de tribunas, gradas y escalera",3024
clase,302417,"Componentes soporte y cobertura de tiendas, carpas y estructuras de membrana",3024
clase,302515,Estructuras de soporte de techos bajo tierra,3025
clase,302615,Barras de latón,3026
clase,302616,Láminas de latón,3026
clase,302617,"Lingotes, bandas, palanquillas y alambres de latón",3026
clase,302618,Barras y láminas de magnesio,3026
clase,302619,"Lingotes, bandas, palanquillas y alambres de magnesio",3026
clase,302620,Barras y láminas de titanio,3026
clase,302621,"Lingotes, bandas, palanquillas y alambres de titanio",3026
clase,302622,Barras de cobre,3026
clase,302623,Láminas de cobre,3026
clase,302624,"Lingotes, bandas, palanquillas y alambres de cobre",3026
clase,302625,Barras de bronce,3026
clase,302626,Láminas de bronce,3026
clase,302627,"Lingotes, bandas, palanquillas y alambres de bronce",3026
clase,302628,Barras y láminas de zinc,3026
clase,302629,"Lingotes, bandas, palanquillas y alambres de zinc",3026
clase,302630,Barras de estaño,3026
clase,302631,Láminas de estaño,3026
clase,302632,"Lingotes, bandas, palanquillas y alambres de estaño",3026
clase,302633,Barras de plomo,3026
clase,302634,Láminas de plomo,3026
clase,302635,"Lingotes, bandas, palanquillas y alambres de plomo",3026
clase,302636,Barras de acero al carbón,3026
clase,302637,Barras de aleación de acero,3026
clase,302638,Barras de acero de herramienta,3026
clase,302639,Barras de acero especial,3026
clase,302640,Láminas de acero al carbón,3026
clase,302641,Láminas de aleación de acero,3026
clase,302642,Láminas de acero de herramienta,3026
clase,302643,Láminas de acero especial,3026
clase,302644,"Lingotes, bandas, palanquillas y alambres de al carbón",3026
clase,302645,Barras de acero inoxidable,3026
clase,302646,Láminas de acero inoxidable,3026
clase,302647,Alambre de acero inoxidable,3026
clase,302648,Bandas de acero inoxidable,3026
clase,302649,Barras de aluminio,3026
clase,302650,Láminas de aluminio,3026
clase,302651,Alambre de aluminio,3026
clase,302652,Bandas y lingotes de aluminio,3026
clase,302653,Barras de hierro,3026
clase,302654,Láminas de hierro,3026
clase,302655,"Lingotes, bandas, palanquillas y alambres de hierro",3026
clase,302656,Barras y láminas de aleaciones ferrosas,3026
clase,302657,"Lingotes, bandas, palanquillas y alambres de aleaciones ferrosas",3026
clase,302658,Barras y láminas plásticas,3026
clase,302659,Alambre y bandas de plástico,3026
clase,302660,Barras de metales preciosos y metales especiales,3026
clase,302661,Láminas de metales preciosos y metales especiales,3026
clase,302662,"Lingotes, bandas, palanquillas y alambres de metales preciosos y metales especiales",3026
clase,302663,Materiales estructurales de madera,3026
clase,302664,Barras y láminas de materiales especiales,3026
clase,302665,"Lingotes, bandas, palanquillas y alambres de  materiales especiales",3026
clase,302666,Láminas y lingotes de níckel,3026
clase,302667,Trasmisiones,3026
clase,311016,Moldeos en arena,3110
clase,311017,Piezas fundidas en molde permanente,3110
clase,311018,Piezas fundidas por moldeo en cáscara,3110
clase,311019,Piezas fundidas a la cera perdida,3110
clase,311020,Piezas de fundición centrífuga,3110
clase,311021,Piezas fundidas en molde cerámico,3110
clase,311022,Piezas fundidas en molde de grafito,3110
clase,311023,Piezas fundidas en molde de yeso,3110
clase,311024,Fundiciones en V,3110
clase,311025,Fundiciones con troquel y ensambles de fundiciones permanentes de baja presión,3110
clase,311026,Fundiciones con troquel y ensambles de fundiciones  de alta presión,3110
clase,311027,Fundiciones y ensambles de fundiciones por apriete,3110
clase,311028,Fundiciones con troquel y ensambles de fundiciones semi - sólidas,3110
clase,311029,Moldeos con troquel y ensambles de fundiciones permanentes a gravedad,3110
clase,311115,Extrusiones de perfiles,3111
clase,311116,Extrusiones por percusión,3111
clase,311117,Extrusiones en frío,3111
clase,311210,Piezas fundidas mecanizadas de proceso v,3112
clase,311211,Fundiciones a troquel mecanizadas,3112
clase,311212,Fundiciones en arena mecanizadas,3112
clase,311213,Fundiciones de molde permanente mecanizadas,3112
clase,311214,Fundiciones de molde de yeso mecanizadas,3112
clase,311215,Fundiciones de molde de concha,3112
clase,311216,Piezas fundidas mecanizadas de inversión,3112
clase,311217,Piezas fundidas centrífugas mecanizadas,3112
clase,311218,Fundiciones labradas de molde de cerámica,3112
clase,311219,Fundiciones labradas de molde de grafito,3112
clase,311220,Fundiciones y ensambles de fundiciones maquinadas por apriete,3112
clase,311221,Fundiciones y ensambles de fundiciones maquinadas semi - sólidas,3112
clase,311222,Fundiciones y ensambles de fundiciones maquinadas por gravedad permanente,3112
clase,311320,Componentes de metal en polvo,3113
clase,311321,Forjas de acero,3113
clase,311322,Forjas de latón,3113
clase,311323,Forjas de aluminio,3113
clase,311324,Forjas de aleaciones no ferrosas,3113
clase,311325,Forjas de aleaciones ferrosas,3113
clase,311326,Forjas de acero inoxidable,3113
clase,311327,Forjas de hierro,3113
clase,311328,Forjas de magnesio,3113
clase,311329,Forjas de titanio,3113
clase,311330,Forjas de berilio,3113
clase,311331,Forjas de cobre,3113
clase,311332,Forjas de zinc,3113
clase,311333,Forjas de bronce,3113
clase,311334,Forjas de estaño,3113
